id_str,label,word,pred,pre.x.score,pre.y.score,pre.text,post.x.score,post.y.score,post.text
745988549208474000,en,you,en,8.9731457801,10.4744245524,estelabarraza you,36.2363636364,34.8181818182,you  
750005261633487000,en,happy,en,36.8,30.85,happy,24.0852272727,15.9545454545,happy th
750005261633487000,en,th,en,24.0852272727,15.9545454545,happy th,37.6266666667,10.48,th of
750005261633487000,en,of,en,37.6266666667,10.48,th of,27.4897959184,19.2244897959,of july
750005261633487000,en,july,en,27.4897959184,19.2244897959,of july,22.0884353741,18.3265306122,july to
750005261633487000,en,to,en,22.0884353741,18.3265306122,july to,26.0196078431,21.3921568627,to you
750005261633487000,en,you,en,26.0196078431,21.3921568627,to you,22.1285714286,21.5928571429,you all
750005261633487000,en,all,en,22.1285714286,21.5928571429,you all,10.0703125,10.4479166667,all american
750005261633487000,en,american,en,10.0703125,10.4479166667,all american,10.2380952381,10.7875457875,american feliz
750005261633487000,es,feliz,es,10.2380952381,10.7875457875,american feliz,15.8586956522,20.0597826087,feliz de
750005261633487000,es,de,es,15.8586956522,20.0597826087,feliz de,14.1979166667,17.9791666667,de julio
750005261633487000,es,julio,es,14.1979166667,17.9791666667,de julio,11.8689655172,15.1448275862,julio para
750005261633487000,es,para,es,11.8689655172,15.1448275862,julio para,8.9,13.5785714286,para todos
750005261633487000,es,todos,es,8.9,13.5785714286,para todos,10.8994708995,16.1798941799,todos los
750005261633487000,es,los,es,10.8994708995,16.1798941799,todos los,5.6035834267,7.9204927212,los estadounidenses
750005261633487000,es,estadounidenses,es,5.6035834267,7.9204927212,los estadounidenses,6.9691176471,8.5,estadounidenses  
726838448913584000,es,la,es,11.125,56.375,la,12.92,16.112,la familia
726838448913584000,es,familia,es,12.92,16.112,la familia,12.036199095,12.5158371041,familia valle
726838448913584000,es,valle,es,12.036199095,12.5158371041,familia valle,13.2695924765,13.4106583072,valle madre
726838448913584000,es,madre,es,13.2695924765,13.4106583072,valle madre,17.3308270677,17.8496240602,madre e
726838448913584000,es,e,es,17.3308270677,17.8496240602,madre e,19.4013605442,19.3333333333,e hijas
726838448913584000,es,hijas,es,19.4013605442,19.3333333333,e hijas,12.8494318182,14.2755681818,hijas están
726838448913584000,es,están,es,12.8494318182,14.2755681818,hijas están,9.8125,12.2864583333,están listas
726838448913584000,es,listas,es,9.8125,12.2864583333,están listas,7.8909090909,11.4727272727,listas para
726838448913584000,es,para,es,7.8909090909,11.4727272727,listas para,9.8932291667,10.7916666667,para hacerse
726838448913584000,es,hacerse,es,9.8932291667,10.7916666667,para hacerse,15.5808080808,12.9848484848,hacerse  
739809675227566000,es,primera,es,15,18.2532467532,primera,10.1666666667,9.9852941176,primera foto
739809675227566000,es,foto,es,10.1666666667,9.9852941176,primera foto,12.2786458333,10.3880208333,foto oficial
739809675227566000,es,oficial,es,12.2786458333,10.3880208333,foto oficial,10.2517241379,11.7551724138,oficial de
739809675227566000,es,de,es,10.2517241379,11.7551724138,oficial de,2.525,17.675,de de
739809675227566000,es,de,es,2.525,17.675,de de,3.3333333333,21.1866666667,de la
739809675227566000,es,la,es,3.3333333333,21.1866666667,de la,5.5625,28.1875,la  
733105742576640000,es,graciad,es,19.3441558442,21.961038961,graciad,10.1621621622,11.2972972973,graciad mondra
733105742576640000,es,mondra,es,10.1621621622,11.2972972973,graciad mondra,16.2391304348,16.402173913,mondra d
733105742576640000,en,d,en,16.2391304348,16.402173913,mondra d,40.0666666667,27.6,d  
714706010397680000,es,pintura,es,18.298136646,19.4906832298,pintura,9.8612612613,9.809009009,pintura timeeee
714706010397680000,en,timeeee,en,9.8612612613,9.809009009,pintura timeeee,17.0130718954,15.660130719,timeeee  
716308856939409000,unk,shabbat,es,26.5102040816,21.7210884354,shabbat,11.7760180995,10.8393665158,shabbat no'ar
716308856939409000,es,no'ar,es,11.7760180995,10.8393665158,shabbat no'ar,12.6952380952,15.4666666667,no'ar  
701654191979139000,es,buenos,es,18.3583333333,24.2416666667,buenos,11.357771261,14.6920821114,buenos días
701654191979139000,es,días,es,11.357771261,14.6920821114,buenos días,10.8783783784,13.6081081081,días empezamos
701654191979139000,es,empezamos,es,10.8783783784,13.6081081081,días empezamos,10.5353535354,14.851010101,empezamos la
701654191979139000,es,la,es,10.5353535354,14.851010101,empezamos la,9.9074074074,14.9027777778,la semana
701654191979139000,es,semana,es,9.9074074074,14.9027777778,la semana,9.2564102564,10.8803418803,semana fuerte
701654191979139000,es,fuerte,es,9.2564102564,10.8803418803,semana fuerte,9.5272727273,12.8575757576,fuerte esta
701654191979139000,es,esta,es,9.5272727273,12.8575757576,fuerte esta,11.96,12.7422222222,esta foto
701654191979139000,es,foto,es,11.96,12.7422222222,esta foto,15.4,13.7857142857,foto es
701654191979139000,es,es,es,15.4,13.7857142857,foto es,5.1862745098,17.2843137255,es del
701654191979139000,es,del,es,5.1862745098,17.2843137255,es del,9.8269230769,11.7264957265,del increíble
701654191979139000,es,increíble,es,9.8269230769,11.7264957265,del increíble,9.3026315789,8.6326754386,increíble horseshoe
701654191979139000,unk,horseshoe,en,9.3026315789,8.6326754386,increíble horseshoe,12.4722222222,9.5357142857,horseshoe bend
701654191979139000,unk,bend,en,12.4722222222,9.5357142857,horseshoe bend,25.0238095238,14.6547619048,bend  
710092802416382000,es,muy,es,52.4848484848,50.0303030303,muy,13.3931034483,15.5896551724,muy buenos
710092802416382000,es,buenos,es,13.3931034483,15.5896551724,muy buenos,9.6832844575,12.9794721408,buenos dias
710092802416382000,es,dias,es,9.6832844575,12.9794721408,buenos dias,8.1886446886,10.0586080586,dias excelente
710092802416382000,es,excelente,es,8.1886446886,10.0586080586,dias excelente,7.0171858217,8.1063372718,excelente miercoles
710092802416382000,es,miercoles,es,7.0171858217,8.1063372718,excelente miercoles,8.0249480249,12.0457380457,miercoles que
710092802416382000,es,que,es,8.0249480249,12.0457380457,miercoles que,7.0648148148,27.8240740741,que la
710092802416382000,es,la,es,7.0648148148,27.8240740741,que la,8.152173913,14.8804347826,la pasen
710092802416382000,es,pasen,es,8.152173913,14.8804347826,la pasen,10.2121212121,11.7424242424,pasen super
710092802416382000,es,super,en,10.2121212121,11.7424242424,pasen super,17,18.4557823129,super y
710092802416382000,es,y,es,17,18.4557823129,super y,23.7083333333,30.3541666667,y le
710092802416382000,es,le,es,23.7083333333,30.3541666667,y le,10.4457478006,11.7331378299,le mandamos
710092802416382000,es,mandamos,es,10.4457478006,11.7331378299,le mandamos,10.2363636364,12.4484848485,mandamos un
710092802416382000,es,un,es,10.2363636364,12.4484848485,mandamos un,15.452991453,18.9017094017,un abrazo
710092802416382000,es,abrazo,es,15.452991453,18.9017094017,un abrazo,19.0357142857,21.9107142857,abrazo a
710092802416382000,es,a,en,19.0357142857,21.9107142857,abrazo a,11.3456790123,14.0781893004,a nuestro
710092802416382000,es,nuestro,es,11.3456790123,14.0781893004,a nuestro,12.4927536232,15.4830917874,nuestro  
718912501157528000,es,si,es,66,66.0625,si,32.5625,30.1041666667,si o
718912501157528000,es,o,es,32.5625,30.1041666667,si o,32.5625,30.1041666667,o si
718912501157528000,es,si,es,32.5625,30.1041666667,o si,33,33.03125,si  
703623749753573000,es,tomame,en,22.1228070175,19.4122807018,tomame,11.8928571429,12.9821428571,tomame una
703623749753573000,es,una,es,11.8928571429,12.9821428571,tomame una,14.9293478261,15.1195652174,una foto
703623749753573000,es,foto,es,14.9293478261,15.1195652174,una foto,17.8967391304,14.9456521739,foto asi
703623749753573000,es,asi,es,17.8967391304,14.9456521739,foto asi,14.9402173913,15.9836956522,asi como
703623749753573000,es,como,es,14.9402173913,15.9836956522,asi como,17.4428571429,18.5714285714,como si
703623749753573000,es,si,es,17.4428571429,18.5714285714,como si,23.68,26.24,si no
703623749753573000,es,no,es,23.68,26.24,si no,20.0533333333,22.5333333333,no me
703623749753573000,es,me,en,20.0533333333,22.5333333333,no me,20.3055555556,22.3425925926,me doy
703623749753573000,es,doy,es,20.3055555556,22.3425925926,me doy,10.83,13.9866666667,doy cuenta
703623749753573000,es,cuenta,es,10.83,13.9866666667,doy cuenta,11.75,16.1,cuenta  
733558441801720000,es,subiendo,es,15.2548076923,19.0913461538,subiendo,9.0133928571,10.2619047619,subiendo videito
733558441801720000,es,videito,es,9.0133928571,10.2619047619,subiendo videito,12.6900452489,13.3755656109,videito nuevo
733558441801720000,es,nuevo,es,12.6900452489,13.3755656109,videito nuevo,14.722826087,19.5597826087,nuevo de
733558441801720000,es,de,es,14.722826087,19.5597826087,nuevo de,8.0204081633,15.6258503401,de unas
733558441801720000,es,unas,es,8.0204081633,15.6258503401,de unas,8.0204081633,15.6258503401,unas de
733558441801720000,es,de,es,8.0204081633,15.6258503401,unas de,11.5462962963,16.5185185185,de mis
733558441801720000,es,mis,es,11.5462962963,16.5185185185,de mis,7.0448179272,8.2717086835,mis composiciones
733558441801720000,es,composiciones,es,7.0448179272,8.2717086835,mis composiciones,5.9714285714,7.4826530612,composiciones espero
733558441801720000,es,espero,es,5.9714285714,7.4826530612,composiciones espero,9.4535714286,16.7821428571,espero que
733558441801720000,es,que,es,9.4535714286,16.7821428571,espero que,9.5642857143,21.8214285714,que les
733558441801720000,es,les,es,9.5642857143,21.8214285714,que les,12.625,15.8009259259,les valla
733558441801720000,es,valla,es,12.625,15.8009259259,les valla,18.2100840336,22.0420168067,valla a
733558441801720000,es,a,en,18.2100840336,22.0420168067,valla a,14.375,15.5108695652,a gustar
733558441801720000,es,gustar,es,14.375,15.5108695652,a gustar,15.56875,16.5875,gustar  
697606416471876000,en,drinking,en,23.6195652174,17.5869565217,drinking,16.6851851852,12.6444444444,drinking a
697606416471876000,en,a,en,16.6851851852,12.6444444444,drinking a,13.5815217391,16.277173913,a modelo
697606416471876000,es,modelo,es,13.5815217391,16.277173913,a modelo,8.2227642276,10.1951219512,modelo especial
697606416471876000,es,especial,es,8.2227642276,10.1951219512,modelo especial,11.2357954545,12.8920454545,especial by
697606416471876000,en,by,en,11.2357954545,12.8920454545,especial by,38.59375,32.71875,by  
689985846938878000,es,oye,es,53.7878787879,47.7878787879,oye,14.5285714286,14.5857142857,oye mamita
689985846938878000,es,mamita,es,14.5285714286,14.5857142857,oye mamita,9.9020979021,12.5384615385,mamita esta
689985846938878000,es,esta,es,9.9020979021,12.5384615385,mamita esta,11.5068965517,12.1,esta noche
689985846938878000,es,noche,es,11.5068965517,12.1,esta noche,13.1960227273,11.84375,noche baila
689985846938878000,es,baila,es,13.1960227273,11.84375,noche baila,10.2884615385,11.1367521368,baila conmigo
689985846938878000,es,conmigo,es,10.2884615385,11.1367521368,baila conmigo,14.1212121212,15.6919191919,conmigo  
689934986070344000,es,comiendome,es,12.3035714286,13.9857142857,comiendome,8.9095022624,10.8529411765,comiendome un
689934986070344000,es,un,es,8.9095022624,10.8529411765,comiendome un,15.3532608696,18.4510869565,un negro
689934986070344000,es,negro,es,15.3532608696,18.4510869565,un negro,19.1092436975,20.756302521,negro  
740206602951774000,es,en,es,12.5625,44.4375,en,11.875,16.630952381,en plena
740206602951774000,es,plena,es,11.875,16.630952381,en plena,16.1709401709,18.7606837607,plena luz
740206602951774000,es,luz,es,16.1709401709,18.7606837607,plena luz,24.5648148148,29.0925925926,luz no
740206602951774000,es,no,es,24.5648148148,29.0925925926,luz no,14.9107142857,18.880952381,no somos
740206602951774000,es,somos,es,14.9107142857,18.880952381,no somos,16.8579545455,19.4715909091,somos ni
740206602951774000,es,ni,es,16.8579545455,19.4715909091,somos ni,19.637254902,25.568627451,ni una
740206602951774000,es,una,es,19.637254902,25.568627451,ni una,12.2964285714,15.4714285714,una sombra
740206602951774000,es,sombra,es,12.2964285714,15.4714285714,una sombra,9.2988721805,9.8665413534,sombra antonio
740206602951774000,es,antonio,es,9.2988721805,9.8665413534,sombra antonio,8.5883333333,8.9716666667,antonio porchia
740206602951774000,es,porchia,es,8.5883333333,8.9716666667,antonio porchia,13.8888888889,15.1207729469,porchia  
742424898799161000,en,summa,es,29.3125,32.3125,summa,13.2446236559,13.3172043011,summa timeee
742424898799161000,en,timeee,en,13.2446236559,13.3172043011,summa timeee,19.1470588235,17.6176470588,timeee  
732110346744431000,es,el,es,12.25,58.6875,el,15.3858695652,21.347826087,el viaje
732110346744431000,es,viaje,es,15.3858695652,21.347826087,el viaje,18.0082304527,20.1646090535,viaje más
732110346744431000,es,más,es,18.0082304527,20.1646090535,viaje más,10.9460784314,13.2916666667,más especial
732110346744431000,es,especial,es,10.9460784314,13.2916666667,más especial,8.1348039216,13.9068627451,especial que
732110346744431000,es,que,es,8.1348039216,13.9068627451,especial que,11.6153846154,18.2179487179,que hemos
732110346744431000,es,hemos,es,11.6153846154,18.2179487179,que hemos,13.9615384615,13.2622377622,hemos hecho
732110346744431000,es,hecho,es,13.9615384615,13.2622377622,hemos hecho,13.4388714734,11.6959247649,hecho hasta
732110346744431000,es,hasta,es,13.4388714734,11.6959247649,hecho hasta,10.12,12.644,hasta este
732110346744431000,es,este,es,10.12,12.644,hasta este,8.3790322581,9.9892473118,este momento
732110346744431000,es,momento,es,8.3790322581,9.9892473118,este momento,9.5222222222,10.8814814815,momento es
732110346744431000,es,es,es,9.5222222222,10.8814814815,momento es,6.1230769231,21.3846153846,es el
732110346744431000,es,el,es,6.1230769231,21.3846153846,es el,7.5980392157,29.7549019608,el que
732110346744431000,es,que,es,7.5980392157,29.7549019608,el que,10.0408163265,23.7482993197,que nos
732110346744431000,es,nos,es,10.0408163265,23.7482993197,que nos,15.0427350427,18.8717948718,nos llevó
732110346744431000,es,llevó,es,15.0427350427,18.8717948718,nos llevó,12.9296187683,14.1906158358,llevó hasta
732110346744431000,es,hasta,es,12.9296187683,14.1906158358,llevó hasta,11.7261904762,15.7619047619,hasta la
732110346744431000,es,la,es,11.7261904762,15.7619047619,hasta la,8.1079545455,15.4204545455,la costa
732110346744431000,es,costa,es,8.1079545455,15.4204545455,la costa,10.8739495798,15.9579831933,costa  
743216327381361000,es,sea,es,35.5151515152,32.3636363636,sea,15.9444444444,18.7314814815,sea lo
743216327381361000,es,lo,es,15.9444444444,18.7314814815,sea lo,10.6388888889,28.4814814815,lo que
743216327381361000,es,que,es,10.6388888889,28.4814814815,lo que,12.5285714286,22.5714285714,que sea
743216327381361000,es,sea,es,12.5285714286,22.5714285714,que sea,13.9214285714,12.9714285714,sea muchas
743216327381361000,es,muchas,es,13.9214285714,12.9714285714,sea muchas,10.3551020408,11.2408163265,muchas gracias
743216327381361000,es,gracias,es,10.3551020408,11.2408163265,muchas gracias,9.1114369501,12.2727272727,gracias por
743216327381361000,es,por,es,9.1114369501,12.2727272727,gracias por,10.462585034,17.1768707483,por una
743216327381361000,es,una,es,10.462585034,17.1768707483,por una,8.51,10.39,una maravillosa
743216327381361000,es,maravillosa,es,8.51,10.39,una maravillosa,6.1746499632,7.3058216654,maravillosa experiencia
743216327381361000,es,experiencia,es,6.1746499632,7.3058216654,maravillosa experiencia,10.5721153846,12.9423076923,experiencia  
740204826651439000,es,proximamente,es,10.4675925926,12.2407407407,proximamente,7.9501133787,9.1678004535,proximamente nuevo
740204826651439000,es,nuevo,es,7.9501133787,9.1678004535,proximamente nuevo,8.2836601307,9.9346405229,nuevo lanzamiento
740204826651439000,es,lanzamiento,es,8.2836601307,9.9346405229,nuevo lanzamiento,8.5658536585,10.0682926829,lanzamiento cai
740204826651439000,es,cai,es,8.5658536585,10.0682926829,lanzamiento cai,15.6944444444,20.2314814815,cai en
740204826651439000,es,en,es,15.6944444444,20.2314814815,cai en,4.8,21.2933333333,en la
740204826651439000,es,la,es,4.8,21.2933333333,en la,6.5050505051,9.4318181818,la tentacion
740204826651439000,es,tentacion,es,6.5050505051,9.4318181818,la tentacion,8.3703703704,9.7744107744,tentacion  
695851575567323000,en,tired,en,29.2823529412,19.2235294118,tired,20.9159663866,13.731092437,tired  
693082931590357000,es,primero,es,15.8181818182,18.1688311688,primero,11.8230769231,13.2615384615,primero me
693082931590357000,es,me,en,11.8230769231,13.2615384615,primero me,18.8068181818,15.0170454545,me hecha
693082931590357000,es,hecha,es,18.8068181818,15.0170454545,me hecha,9.2574404762,8.0089285714,hecha indirectas
693082931590357000,es,indirectas,es,9.2574404762,8.0089285714,hecha indirectas,10.030952381,10.2261904762,indirectas y
693082931590357000,es,y,es,10.030952381,10.2261904762,indirectas y,18.6734693878,24.0136054422,y luego
693082931590357000,es,luego,es,18.6734693878,24.0136054422,y luego,16.875,19.8152173913,luego me
693082931590357000,es,me,en,16.875,19.8152173913,luego me,14.8928571429,14.5476190476,me manda
693082931590357000,es,manda,es,14.8928571429,14.5476190476,me manda,11.7222222222,13.0641025641,manda eso
693082931590357000,es,eso,es,11.7222222222,13.0641025641,manda eso,20.4444444444,25.6388888889,eso ja
693082931590357000,es,ja,es,20.4444444444,25.6388888889,eso ja,39.125,45.4375,ja  
735213566488392000,en,with,en,52.7678571429,25.8571428571,with,35.1785714286,17.2380952381,with  
712873460897288000,es,ameeghas,en,18.5729166667,18.015625,ameeghas,11.3645833333,12.4505208333,ameeghas nos
712873460897288000,es,nos,es,11.3645833333,12.4505208333,ameeghas nos,11.0535714286,14.0071428571,nos pueden
712873460897288000,es,pueden,es,11.0535714286,14.0071428571,nos pueden,11.0285714286,11.7736263736,pueden ayudar
712873460897288000,es,ayudar,es,11.0285714286,11.7736263736,pueden ayudar,11.3862068966,11.9793103448,ayudar con
712873460897288000,es,con,es,11.3862068966,11.9793103448,ayudar con,10.7395833333,16.3854166667,con un
712873460897288000,es,un,es,10.7395833333,16.3854166667,con un,19.0204081633,19.9455782313,un like
712873460897288000,en,like,en,19.0204081633,19.9455782313,un like,14.855799373,13.7272727273,like please
712873460897288000,en,please,en,14.855799373,13.7272727273,like please,16.9273504274,14.9102564103,please gt
712873460897288000,en,gt,en,16.9273504274,14.9102564103,please gt,44.25,34.0625,gt  
699818542217110000,es,donde,es,18.6125,25.8625,donde,10.4636363636,14.0939393939,donde estás
699818542217110000,es,estás,es,10.4636363636,14.0939393939,donde estás,18.125,23.4285714286,estás  
715403124760916000,unk,jaire,en,31.9294117647,29.0941176471,jaire,15.6467391304,18.3423913043,jaire el
715403124760916000,es,el,es,15.6467391304,18.3423913043,jaire el,13.5489130435,17.9239130435,el señor
715403124760916000,es,señor,es,13.5489130435,17.9239130435,el señor,14.3295454545,16.7215909091,señor es
715403124760916000,es,es,es,14.3295454545,16.7215909091,señor es,9.4310344828,11.5827586207,es contigo
715403124760916000,es,contigo,es,9.4310344828,11.5827586207,es contigo,11.8522727273,12.3693181818,contigo muy
715403124760916000,es,muy,es,11.8522727273,12.3693181818,contigo muy,14.4773662551,15.1028806584,muy padre
715403124760916000,es,padre,es,14.4773662551,15.1028806584,muy padre,10.0674603175,11.1488095238,padre programa
715403124760916000,es,programa,es,10.0674603175,11.1488095238,padre programa,10.2961876833,12.7917888563,programa en
715403124760916000,es,en,es,10.2961876833,12.7917888563,programa en,6.28125,22.21875,en  
743575955080241000,es,voy,es,57.0606060606,57.7575757576,voy,34.0142857143,32.7571428571,voy o
743575955080241000,es,o,es,34.0142857143,32.7571428571,voy o,30.4,31.525,o no
743575955080241000,es,no,es,30.4,31.525,o no,25.3137254902,27.4803921569,no voy
743575955080241000,es,voy,es,25.3137254902,27.4803921569,no voy,16.5714285714,18.0357142857,voy con
743575955080241000,es,con,es,16.5714285714,18.0357142857,voy con,5.8240740741,14.1851851852,con la
743575955080241000,es,la,es,5.8240740741,14.1851851852,con la,13.1955555556,14.3333333333,la oferta
743575955080241000,es,oferta,es,13.1955555556,14.3333333333,la oferta,17.64375,15.0625,oferta  
739313416930796000,es,un,es,37.9375,60.25,un,16.152173913,18.3532608696,un sorbo
739313416930796000,es,sorbo,es,16.152173913,18.3532608696,un sorbo,13.4673913043,17.0217391304,sorbo de
739313416930796000,es,de,es,13.4673913043,17.0217391304,sorbo de,10.5679012346,14.3456790123,de gloria
739313416930796000,es,gloria,es,10.5679012346,14.3456790123,de gloria,11.0288065844,14.3868312757,gloria en
739313416930796000,es,en,es,11.0288065844,14.3868312757,gloria en,4.8,21.2933333333,en la
739313416930796000,es,la,es,4.8,21.2933333333,en la,21.3518518519,30.9351851852,la voz
739313416930796000,es,voz,es,21.3518518519,30.9351851852,la voz,20.6388888889,29.1296296296,voz de
739313416930796000,es,de,es,20.6388888889,29.1296296296,voz de,12.0607142857,13.2357142857,de hermoso
739313416930796000,es,hermoso,es,12.0607142857,13.2357142857,de hermoso,16.8535353535,15.4696969697,hermoso  
697599604246745000,es,ellas,es,16.3625,23.7375,ellas,7.5994993742,8.5832290363,ellas disfrutando
697599604246745000,es,disfrutando,es,7.5994993742,8.5832290363,ellas disfrutando,8.989010989,10.3351648352,disfrutando de
697599604246745000,es,de,es,8.989010989,10.3351648352,disfrutando de,3.6428571429,23.0285714286,de el
697599604246745000,es,el,es,3.6428571429,23.0285714286,de el,15.6206896552,19.9827586207,el jacuzzi
697599604246745000,unk,jacuzzi,en,15.6206896552,19.9827586207,el jacuzzi,18.7344827586,21.124137931,jacuzzi yo
697599604246745000,es,yo,es,18.7344827586,21.124137931,jacuzzi yo,25.1066666667,27.32,yo me
697599604246745000,es,me,en,25.1066666667,27.32,yo me,19.8639455782,20.1156462585,me salí
697599604246745000,es,salí,es,19.8639455782,20.1156462585,me salí,22.7058823529,23.5,salí a
697599604246745000,es,a,en,22.7058823529,23.5,salí a,14.9571428571,13.6,a tomar
697599604246745000,es,tomar,es,14.9571428571,13.6,a tomar,11.2989130435,14.0163043478,tomar la
697599604246745000,es,la,es,11.2989130435,14.0163043478,tomar la,5.5625,28.1875,la  
722674478212333000,es,más,es,52.4545454545,57.3636363636,más,20.1928571429,19.7285714286,más sin
722674478212333000,es,sin,es,20.1928571429,19.7285714286,más sin,13.475862069,12.7103448276,sin filtro
722674478212333000,es,filtro,es,13.475862069,12.7103448276,sin filtro,16.5572916667,17.9375,filtro y
722674478212333000,es,y,es,16.5572916667,17.9375,filtro y,16.9714285714,25.6571428571,y ese
722674478212333000,es,ese,es,16.9714285714,25.6571428571,y ese,13.8287037037,16.0740740741,ese mismo
722674478212333000,es,mismo,es,13.8287037037,16.0740740741,ese mismo,16.4829059829,18.4358974359,mismo día
722674478212333000,es,día,es,16.4829059829,18.4358974359,mismo día,20.1510416667,24,día nevó
722674478212333000,es,nevó,es,20.1510416667,24,día nevó,27.1666666667,31.5595238095,nevó  
730837139647173000,es,trabajando,es,14.1066666667,16.1966666667,trabajando,9.3162393162,11.7478632479,trabajando en
730837139647173000,es,en,es,9.3162393162,11.7478632479,trabajando en,13.0416666667,15.6458333333,en san
730837139647173000,es,san,es,13.0416666667,15.6458333333,en san,16.402173913,14.6358695652,san luis
730837139647173000,es,luis,es,16.402173913,14.6358695652,san luis,19.2708333333,19.96875,luis río
730837139647173000,es,río,es,19.2708333333,19.96875,luis río,10.5564516129,14.0080645161,río colorado
730837139647173000,es,colorado,es,10.5564516129,14.0080645161,río colorado,6.2276621787,7.5128518972,colorado atendiendo
730837139647173000,es,atendiendo,es,6.2276621787,7.5128518972,colorado atendiendo,9.5892857143,11.1101190476,atendiendo a
730837139647173000,es,a,en,9.5892857143,11.1101190476,atendiendo a,8.36,21.8,a los
730837139647173000,es,los,es,8.36,21.8,a los,8.2361111111,11.7888888889,los maestros
730837139647173000,es,maestros,es,8.2361111111,11.7888888889,los maestros,7.7331378299,11.7448680352,maestros de
730837139647173000,es,de,es,7.7331378299,11.7448680352,maestros de,3.15625,22.09375,de  
713748600518492000,es,el,es,12.25,58.6875,el,12.84375,17.2604166667,el cañon
713748600518492000,es,cañon,es,12.84375,17.2604166667,el cañon,10.6090534979,14.670781893,cañon del
713748600518492000,es,del,es,10.6090534979,14.670781893,cañon del,6.4348958333,11.6614583333,del colorado
713748600518492000,es,colorado,es,6.4348958333,11.6614583333,del colorado,9.3666666667,13.9458333333,colorado  
723696581317374000,en,duckies,es,21.6770186335,21.9192546584,duckies,16.8599033816,17.0483091787,duckies  
747141756660028000,es,en,es,12.5625,44.4375,en,9.7051282051,13.235042735,en casita
747141756660028000,es,casita,es,9.7051282051,13.235042735,en casita,13.4836956522,16.472826087,casita y
747141756660028000,es,y,es,13.4836956522,16.472826087,casita y,12.7916666667,28.4166666667,y en
747141756660028000,es,en,es,12.7916666667,28.4166666667,y en,11.775,13.9928571429,en familia
747141756660028000,es,familia,es,11.775,13.9928571429,en familia,16.5238095238,17.0952380952,familia  
740804878252020000,es,cumpliendo,es,13.44375,15.60625,cumpliendo,9.4587301587,10.9253968254,cumpliendo algo
740804878252020000,es,algo,es,9.4587301587,10.9253968254,cumpliendo algo,12.09375,21.171875,algo que
740804878252020000,es,que,es,12.09375,21.171875,algo que,10.4151515152,15.4666666667,que siempre
740804878252020000,es,siempre,es,10.4151515152,15.4666666667,que siempre,10.952991453,11.3076923077,siempre habia
740804878252020000,es,habia,es,10.952991453,11.3076923077,siempre habia,8.9272349272,12.9542619543,habia querido
740804878252020000,es,querido,es,8.9272349272,12.9542619543,habia querido,8.7948717949,11.7286324786,querido hacer
740804878252020000,es,hacer,es,8.7948717949,11.7286324786,querido hacer,10.7429467085,11.2194357367,hacer desde
740804878252020000,es,desde,es,10.7429467085,11.2194357367,hacer desde,9.3535353535,20.4494949495,desde que
740804878252020000,es,que,es,9.3535353535,20.4494949495,desde que,10.094017094,17.4145299145,que tenia
740804878252020000,es,tenia,es,10.094017094,17.4145299145,que tenia,12.7448275862,14.8620689655,tenia años
740804878252020000,es,años,es,12.7448275862,14.8620689655,tenia años,11.1142191142,11.8251748252,años recorrer
740804878252020000,es,recorrer,es,11.1142191142,11.8251748252,años recorrer,8.8347338936,8.1414565826,recorrer monument
740804878252020000,unk,monument,en,8.8347338936,8.1414565826,recorrer monument,10.4569105691,9.8926829268,monument valley
740804878252020000,unk,valley,en,10.4569105691,9.8926829268,monument valley,20.0657894737,19.9210526316,valley  
740347194964840000,es,el,es,12.25,58.6875,el,11.6822916667,20.4791666667,el avión
740347194964840000,es,avión,es,11.6822916667,20.4791666667,el avión,14.7604166667,19.609375,avión me
740347194964840000,es,me,en,14.7604166667,19.609375,avión me,15.1931818182,15.9829545455,me ataca
740347194964840000,es,ataca,es,15.1931818182,15.9829545455,me ataca,11.0311111111,18.5466666667,ataca que
740347194964840000,es,que,es,11.0311111111,18.5466666667,ataca que,10.7192307692,17.0615384615,que inicie
740347194964840000,es,inicie,es,10.7192307692,17.0615384615,que inicie,10.6355555556,14.2933333333,inicie la
740347194964840000,es,la,es,10.6355555556,14.2933333333,inicie la,13.6177777778,15.3022222222,la odisea
740347194964840000,es,odisea,es,13.6177777778,15.3022222222,la odisea,13.2444444444,14.6266666667,odisea de
740347194964840000,es,de,es,13.2444444444,14.6266666667,odisea de,11.6495726496,17.2264957265,de vuelta
740347194964840000,es,vuelta,es,11.6495726496,17.2264957265,de vuelta,16.0738636364,19.8636363636,vuelta a
740347194964840000,es,a,en,16.0738636364,19.8636363636,vuelta a,17.1111111111,19.6222222222,a casa
740347194964840000,es,casa,es,17.1111111111,19.6222222222,a casa,17.7820512821,20.9358974359,casa  
713430633796780000,es,nada,es,28.6153846154,35.9230769231,nada,12.9602272727,15.9147727273,nada mas
713430633796780000,es,mas,es,12.9602272727,15.9147727273,nada mas,13.9428571429,16.5,mas a
713430633796780000,es,a,en,13.9428571429,16.5,mas a,32.6458333333,37.3333333333,a mí
713430633796780000,es,mí,es,32.6458333333,37.3333333333,a mí,25.0133333333,29.3733333333,mí se
713430633796780000,es,se,es,25.0133333333,29.3733333333,mí se,19.3076923077,21.2923076923,se me
713430633796780000,es,me,en,19.3076923077,21.2923076923,se me,17.2453703704,16.1990740741,me ocurre
713430633796780000,es,ocurre,es,17.2453703704,16.1990740741,me ocurre,17.6355555556,16.0755555556,ocurre ir
